"mae"	"se_mae"	"sr"	"rr"	"rrank"	"ggnetage"	"resnetage"	"bbnetage"	"obbnetage"	"svmage"	"lmmmeanage"	"lmmquantage"
3.52290298658145	0.13559987710929	0.359380705260491	0.95748780177597	0.917222443129274	0.243358356327101	0.296850775142416	-0.336224312280365	0.602705297936702	-0.186549756464471	0.180041068985262	0.199539030002156
3.52898138607178	0.13559987710929	0.358429029156152	0.957365443684408	0.917847324721644	0.243245379951966	0.296369269876374	-0.34145851286815	0.607807817781837	-0.186811200436951	0.177258067170147	0.203268955489379
3.48939666764447	0.13559987710929	0.363277285386744	0.95777894059837	0.918289897625018	0.241470219793288	0.296500068423567	-0.334576503613809	0.602899745529653	-0.186213284741036	0.178006885237111	0.201720419753202
3.56088366889528	0.13559987710929	0.353928025607155	0.956221535036476	0.916544683767834	0.242550787233435	0.294809726582465	-0.338415281627606	0.607669671702757	-0.187753768312144	0.17973691535396	0.20118467773426
3.53345539851697	0.13559987710929	0.356604251167504	0.956752332621126	0.917215225025072	0.24245732417375	0.298387076981918	-0.340638475744611	0.607479249268425	-0.187981304644403	0.176162550834533	0.203912659748934
3.53233963263686	0.13559987710929	0.358712020087191	0.956898164200985	0.917180413139662	0.24339330056822	0.295827160844084	-0.32778942293064	0.594497394878502	-0.187234303583267	0.177241400466765	0.203972703855442
3.52733985649676	0.13559987710929	0.366049491109829	0.95705373906147	0.916930460502714	0.239654833509252	0.29701954472961	-0.33377684601433	0.603782115909688	-0.185212247164927	0.175487500375551	0.202816290357648
3.54161862162034	0.13559987710929	0.365940972068936	0.956747607217344	0.917266824158541	0.240375892121788	0.299829846567774	-0.335286879265738	0.60155461988395	-0.186682156669929	0.176339812029247	0.20342331199564
3.49916923184952	0.13559987710929	0.3590283792828	0.95765553594093	0.917970279970941	0.240869266913371	0.298760646661613	-0.331317438854494	0.598021582247453	-0.188571144224078	0.177591316010985	0.20443599518604
3.5217504399253	0.13559987710929	0.357532499367918	0.957071924880371	0.916455138029416	0.241823693247328	0.298767991102665	-0.335519403444884	0.601824622055132	-0.187537901123485	0.179218247037873	0.201140420015677
3.53299533301171	0.13559987710929	0.355835997402523	0.956959695762612	0.916965519865983	0.24277372342473	0.296116276860109	-0.33635928896476	0.604417543264287	-0.187223427896375	0.179943701162872	0.200082341260972
3.53875807175361	0.13559987710929	0.358118568182834	0.956813447956331	0.916667680263441	0.242168992279926	0.295866765613381	-0.338427911915095	0.607669130240354	-0.186149320467832	0.176363312741846	0.202237226212124
3.51827514979062	0.13559987710929	0.363991753963841	0.95735574246619	0.917313308749604	0.242010540066962	0.297194307946861	-0.335466324424181	0.603955931135809	-0.187084823917352	0.178555605779957	0.200476857412256
3.51388884072386	0.13559987710929	0.361704068641123	0.957310138607951	0.918356675400467	0.24128736856632	0.299331472188705	-0.333070855029433	0.598584890880486	-0.188044923508235	0.17985417675788	0.201661419506026
3.58031843405541	0.13559987710929	0.360664125433968	0.956297648393952	0.916463387291362	0.236802804653244	0.303192042017177	-0.331755896295927	0.59952581263241	-0.187560109651076	0.177578701523124	0.20188080270273
3.50971198285339	0.13559987710929	0.359425127536068	0.957363378863034	0.918249311256246	0.241639693499319	0.298018557141027	-0.336322463802936	0.604336186747697	-0.187328802471145	0.179275042389264	0.200130602086277
3.57140020488112	0.13559987710929	0.354380002669147	0.956024950074437	0.91642280092259	0.241557684872959	0.298672696750941	-0.334117584731065	0.600588332158924	-0.188313287292827	0.17923147514506	0.202272154085131
3.55668031755823	0.13559987710929	0.354892075604412	0.956477256624235	0.916521792065936	0.241797865048997	0.297531056069803	-0.333762563666547	0.601184412071567	-0.186633949816421	0.177922774053256	0.201817206280888
3.52535636440264	0.13559987710929	0.357797548154226	0.957190332690328	0.916562089710539	0.239878675470036	0.297095345237578	-0.336064137135438	0.605709802316518	-0.187570707472316	0.177006560353165	0.203813389769093
